0.80625,0.541958041958042,0.804621848739496,0.583333333333333,0.507692307692308,0.85625,0.838888888888889,0.677083333333333,0.90625,0.590196078431373,0.742424242424242,0.95,0.970588235294118,0.714285714285714,0.618421052631579,1,0.856410256410256,0.9375,0.849264705882353,0.890350877192982,1
0.727777777777778,0.545955882352941,0.783333333333333,0.623076923076923,0.34375,0.798611111111111,0.759191176470588,0.801587301587302,0.833333333333333,0.52280701754386,0.809941520467836,0.9,0.777089783281734,0.8375,0.816666666666667,1,0.854761904761905,0.925,0.972222222222222,0.954545454545455,1
0.566964285714286,0.669642857142857,0.644117647058823,0.754385964912281,0.392857142857143,0.870833333333333,0.822916666666667,0.961538461538462,0.813888888888889,0.596153846153846,0.807416267942584,0.95,0.906818181818182,0.853618421052632,0.82843137254902,0.923295454545455,0.89769820971867,1,0.949874686716792,0.978260869565217,1
0.876050420168067,0.535714285714286,0.538461538461539,0.634615384615385,0.449519230769231,0.816666666666667,0.872368421052632,0.420833333333333,0.610416666666667,0.455882352941176,0.845098039215686,0.847426470588235,0.757142857142857,0.610859728506787,0.921130952380952,1,0.80030959752322,0.973684210526316,0.926190476190476,0.911764705882353,0.975
0.823308270676692,0.721153846153846,0.433155080213904,0.466666666666667,0.65625,0.831699346405229,0.916118421052632,0.483516483516483,0.618881118881119,0.68452380952381,0.975,0.8875,0.875,0.757918552036199,0.926767676767677,0.946778711484594,0.882352941176471,0.95,1,1,1
0.849264705882353,0.5,0.669642857142857,0.569444444444444,0.6,0.830952380952381,0.897619047619048,0.853571428571429,0.431818181818182,0.653846153846154,0.864253393665158,0.975,0.651260504201681,0.856275303643725,0.767105263157895,0.972222222222222,0.8625,1,0.978260869565217,0.979166666666667,1
0.864253393665158,0.427083333333333,0.576923076923077,0.733193277310924,0.587662337662338,0.887878787878788,0.900793650793651,0.839160839160839,0.900793650793651,0.606837606837607,0.939338235294118,0.946778711484594,0.944444444444444,0.868421052631579,0.973684210526316,0.972222222222222,0.90625,0.972222222222222,1,1,1
0.652380952380952,0.544117647058824,0.531135531135531,0.573529411764706,0.592105263157895,0.921052631578947,0.896825396825397,0.668067226890756,0.721153846153846,0.67032967032967,0.947368421052632,0.877777777777778,0.738888888888889,0.875,0.976190476190476,0.88562091503268,0.908730158730159,0.972222222222222,1,1,1
0.9375,0.541666666666667,0.766826923076923,0.65952380952381,0.8125,0.882352941176471,0.839181286549708,0.841176470588235,0.908088235294118,0.935416666666667,0.977272727272727,0.925,0.84412955465587,1,1,1,1,0.978260869565217,1,1,1
0.838095238095238,0.736607142857143,0.583710407239819,0.497737556561086,0.431372549019608,0.891640866873065,0.817105263157895,0.905982905982906,0.809090909090909,0.511111111111111,0.884615384615385,0.853571428571429,0.90625,0.736842105263158,0.972222222222222,0.919437340153453,0.9,1,0.888544891640867,1,1
0.784615384615385,0.516483516483516,0.708333333333333,0.522727272727273,0.733333333333333,0.875,0.895588235294118,0.684640522875817,0.772727272727273,0.622171945701357,0.945588235294118,0.922222222222222,0.832706766917293,0.883333333333333,0.909090909090909,0.916666666666667,0.973684210526316,1,0.977272727272727,0.95,1
0.5,0.708333333333333,0.704861111111111,0.684615384615385,0.521390374331551,0.876050420168067,0.771241830065359,0.772875816993464,0.785714285714286,0.709090909090909,0.885416666666667,0.818014705882353,0.875,0.797619047619048,0.833333333333333,0.947368421052632,0.928571428571429,0.96875,0.909090909090909,0.923295454545455,0.975
0.952380952380952,0.767361111111111,0.446153846153846,0.529411764705882,0.522727272727273,0.871212121212121,1,0.64375,0.361111111111111,0.65952380952381,0.940350877192982,0.947222222222222,0.596256684491979,0.455882352941176,0.873684210526316,0.972222222222222,0.766233766233766,0.902714932126697,0.952380952380952,0.96875,1
0.733333333333333,0.629464285714286,0.633333333333333,0.629464285714286,0.541025641025641,0.669230769230769,0.688259109311741,0.51797385620915,0.70625,0.875,0.85952380952381,0.859133126934984,0.827731092436975,0.661111111111111,0.891640866873065,0.947368421052632,0.783625730994152,0.928571428571429,0.956521739130435,1,0.979166666666667
0.678571428571429,0.78125,0.258169934640523,0.761029411764706,0.799107142857143,0.811764705882353,0.947368421052632,0.503508771929825,0.736263736263736,0.891812865497076,0.970588235294118,0.914860681114551,0.925,0.970588235294118,0.966666666666667,0.976190476190476,0.927272727272727,1,0.977272727272727,1,1
0.803571428571429,0.618881118881119,0.6,0.705357142857143,0.803571428571429,0.801587301587302,0.790865384615385,0.642857142857143,0.577777777777778,0.900793650793651,0.88562091503268,0.821212121212121,0.802287581699346,0.938888888888889,0.978260869565217,0.973684210526316,0.921052631578947,0.95,1,0.91812865497076,1
